change_isced68;sh_25.64_isced02_2012;sh_25.64_isced3_2012;sh_25.64_isced68_2012;mortality_25.64_2010;fertility_25.64_2010;migration_fr_25.64
2.17905E-05;0.00013534;8.88948E-05;6.29296E-05;0.0000210673;0.007633465;-0.004065411
3.93662E-05;0.000148901;8.27482E-05;8.32304E-05;0.0000316009;0.011450197;-0.006098116
4.98702E-05;0.000211599;0.000144891;0.000123943;0.0000248405;0.009000652;-0.004793544
3.8706E-05;0.000113156;7.76459E-05;7.42806E-05;0.0000253908;0.009200034;-0.00489973
2.85529E-05;0.000151674;0.00011364;9.69567E-05;0.000037418;0.013557945;-0.007220655
5.98712E-05;0.000106692;7.88222E-05;7.38616E-05;0.0000207528;0.007519532;-0.004004733
6.93998E-05;0.000190883;0.000116603;0.000112995;0.0000278277;0.010083009;-0.005369983
3.4532E-05;8.41843E-05;6.01299E-05;5.2108E-05;0.0000204384;0.0074056;-0.003944055
0.000104436;9.36374E-05;6.88186E-05;7.77092E-05;0.0000345094;0.012504071;-0.006659385
3.13236E-05;0.000191116;0.000132729;0.000127041;0.0000165865;0.006009929;-0.003200752
4.74269E-05;0.000105467;7.90568E-05;9.79016E-05;0.0000351383;0.012731935;-0.006780741
5.57622E-05;0.000158336;0.000137972;0.000153032;0.0000149357;0.005411785;-0.002882194
2.0459E-05;0.000131298;0.000100577;0.00012464;0.0000221678;0.008032228;-0.004277783
4.06901E-05;8.33123E-05;6.9655E-05;0.000118224;0.0000329373;0.011934409;-0.006355996
8.16253E-05;0.000180467;0.000141604;0.000150456;0.0000268843;0.009741212;-0.005187949
5.87742E-05;0.000176403;0.000113161;0.000156959;0.000020517;0.007434083;-0.003959225
7.05576E-05;0.000104558;6.51335E-05;9.82544E-05;0.0000357672;0.0129598;-0.006902096
6.07977E-05;0.00020422;0.000160843;0.000250602;0.0000334875;0.012133791;-0.006462183
3.00748E-05;0.000132636;0.00011933;0.000109583;0.0000211459;0.007661948;-0.00408058
5.44311E-05;0.000173496;0.000126428;0.000123511;0.0000466939;0.016918948;-0.009010649
2.95405E-05;0.000114608;9.19739E-05;9.42791E-05;0.0000257838;0.009342449;-0.004975577
3.24452E-05;0.000148345;0.00012863;0.000100483;0.0000345881;0.012532554;-0.006674555
3.27046E-05;0.000120225;8.34946E-05;9.35132E-05;0.0000250763;0.009086102;-0.004839052
3.25129E-05;7.02958E-05;6.28909E-05;7.54236E-05;0.000030972;0.011222332;-0.00597676
4.6692E-05;0.000112179;9.62053E-05;0.000136383;0.0000251549;0.009114585;-0.004854222
4.34992E-05;0.000108266;0.000102586;0.000164724;0.0000165079;0.005981446;-0.003185583
4.05959E-05;9.82205E-05;9.74548E-05;0.000107881;0.0000264913;0.009598797;-0.005112102
1.61101E-05;7.99672E-05;8.24652E-05;0.000151785;0.0000278277;0.010083009;-0.005369983
2.40354E-05;0.000160405;0.000109064;0.000115638;0.0000222464;0.008060711;-0.004292952
1.94283E-05;0.000163498;0.000139074;0.000252107;0.0000198095;0.007177735;-0.0038227
8.25503E-05;0.000199102;0.000166619;0.000417017;0.0000293212;0.010624188;-0.005658202
6.08709E-05;9.48806E-05;7.6755E-05;0.000111363;0.0000420559;0.015238446;-0.008115652
5.65761E-05;9.17386E-05;7.42485E-05;0.000117321;0.0000578564;0.020963545;-0.01116471
5.06675E-05;9.73403E-05;9.50648E-05;9.26959E-05;0.0000226395;0.008203126;-0.004368799
5.12538E-05;0.000181932;8.49641E-05;0.00012145;0.00002091;0.007576499;-0.004035072
6.36242E-05;0.000228747;0.000117396;0.000102402;0.0000216175;0.007832846;-0.004171597
2.04366E-05;0.000145269;0.000126933;0.000120465;0.0000308934;0.011193849;-0.005961591
4.78942E-05;0.000316887;0.000190975;0.000237128;0.0000398549;0.01444092;-0.007690907
7.77589E-06;0.000115651;0.000103679;0.000119473;0.0000313651;0.011364748;-0.006052608
6.11735E-05;0.000166204;9.57864E-05;0.000105472;0.0000577778;0.020935062;-0.01114954
0.000108183;9.15329E-05;5.3074E-05;5.9355E-05;0.0000315223;0.011421714;-0.006082947
3.30956E-05;0.00012855;0.000108333;0.000121111;0.0000145427;0.005269369;-0.002806347
-7.49113E-06;0.000106643;0.000119022;0.000217895;0.000017294;0.006266277;-0.003337277
5.07736E-05;0.000140427;0.000231531;0.000444103;0.0000276704;0.010026043;-0.005339644
4.80269E-05;0.000128229;0.000182851;0.000354531;0.0000316795;0.01147868;-0.006113285
3.07369E-05;4.73924E-05;8.10854E-05;0.000106178;0.0000576992;0.020906579;-0.011134371
4.10193E-05;9.5188E-05;0.000103507;0.00018991;0.0000480302;0.01740316;-0.009268529
1.93091E-05;5.33495E-05;7.48707E-05;0.000125341;0.0000168224;0.006095378;-0.003246261
2.98786E-05;6.30083E-05;6.66916E-05;0.000139921;0.0000286924;0.010396323;-0.005536847
5.18865E-05;0.000108173;0.000130269;0.000206678;0.0000180015;0.006522625;-0.003473802
6.31365E-05;0.000116607;0.000164312;0.000338233;0.0000194165;0.00703532;-0.003746852
9.17753E-05;0.000136858;0.000136083;0.000276372;0.0000322298;0.011678062;-0.006219471
1.12827E-05;4.89834E-05;7.16106E-05;0.000138107;0.0000434709;0.015751142;-0.008388702
3.99701E-05;7.12386E-05;0.000108414;0.000203669;0.0000267271;0.009684246;-0.005157611
4.72566E-05;9.62025E-05;0.000150118;0.000309749;0.0000130491;0.004728191;-0.002518127
5.91999E-05;0.00011718;0.000120787;0.000249448;0.0000178443;0.006465658;-0.003443463
4.74641E-05;8.58446E-05;9.51935E-05;0.000181158;0.0000264913;0.009598797;-0.005112102
7.37423E-05;9.49329E-05;0.000127338;0.000252098;0.0000371035;0.013444012;-0.007159977
2.92604E-05;0.000107448;0.000169932;0.000317863;0.0000334089;0.012105308;-0.006447013
4.83263E-05;0.000111035;0.000187145;0.000365057;0.0000258624;0.009370932;-0.004990747
8.39448E-05;0.000109999;0.000192223;0.000414536;0.0000319939;0.011592612;-0.006173963
7.82067E-05;0.000146507;0.000182487;0.00031267;0.0000407982;0.014782717;-0.007872941
2.97927E-05;6.53563E-05;0.000128737;0.000233081;0.0000441784;0.016007489;-0.008525227
4.52119E-05;6.01205E-05;0.000133766;0.000192737;0.000049681;0.018001305;-0.009587088
2.29743E-05;5.76297E-05;0.000119191;0.000184669;0.0000463794;0.016805015;-0.008949971
-9.58175E-06;4.32657E-05;9.90434E-05;0.000158212;0.0000277491;0.010054526;-0.005354813
8.43942E-06;5.78245E-05;0.000113718;0.000205373;0.0000260983;0.009456382;-0.005036255
4.12358E-05;7.42474E-05;0.000171184;0.000347603;0.0000246047;0.008915203;-0.004748036
6.60206E-05;0.000117395;0.000192662;0.000480241;0.0000204384;0.0074056;-0.003944055
6.29219E-05;0.000226519;5.16904E-05;7.80342E-05;0.0000271202;0.009826662;-0.005233458
3.39452E-05;7.63291E-05;0.000131449;0.000210787;0.0000398549;0.01444092;-0.007690907
4.17246E-05;0.000131953;0.000172914;0.000363116;0.0000543976;0.019710289;-0.010497254
4.30106E-05;8.85362E-05;0.000105333;0.000307696;0.0000313651;0.011364748;-0.006052608
4.13804E-05;0.000121427;9.84363E-05;0.000147594;0.0000288496;0.010453289;-0.005567185
7.82909E-05;0.000124771;0.000172167;0.000445032;0.0000483447;0.017517092;-0.009329207
2.39043E-05;0.000137452;7.99489E-05;9.84967E-05;0.0000363175;0.013159182;-0.007008283
4.68498E-05;8.39226E-05;0.000134489;0.000273119;0.000027356;0.009912111;-0.005278966
6.26083E-05;0.000214086;0.00012479;0.00011688;0.0000489735;0.017744957;-0.009450563
0.000112746;0.000100326;0.000175045;0.000486188;0.000025941;0.009399415;-0.005005916
3.9179E-05;0.000138628;0.000133271;0.000167716;0.0000349025;0.012646486;-0.006735233
1.66211E-05;6.0044E-05;8.7968E-05;0.000145517;0.0000349811;0.012674969;-0.006750402
8.22628E-05;0.000147707;0.000172614;0.000286662;0.0000536901;0.019453942;0.00577375
-0.000247383;0.00017176;0.00027676;0.000663636;0.0000318367;0.011535646;0.003423673
8.71855E-05;7.61083E-05;0.000166288;0.000463543;0.0000208314;0.007548015;0.002240181
0.000118112;0.000136642;0.000201804;0.000453056;0.0000434709;0.015751142;0.004674793
6.77148E-05;0.000153664;0.000156317;0.000318422;0.0000805744;0.029195154;0.008664852
5.69278E-05;0.000167636;0.000152213;0.000339805;0.0000492094;0.017830406;0.0052919
0.000137489;0.000170218;0.000162649;0.000295448;0.0000596644;0.021618655;0.006416217
3.56002E-05;0.00013056;5.35006E-05;3.40861E-05;0.0000457506;0.016577151;0.004919945
4.15082E-05;0.000141057;7.21144E-05;4.16147E-05;0.0000466939;0.016918948;0.005021387
3.62996E-05;0.000160023;0.000101414;8.68034E-05;0.0000440212;0.015950523;0.004733968
3.48608E-05;8.9836E-05;5.77531E-05;4.49539E-05;0.0000205956;0.007462566;0.002214821
4.38427E-06;0.00012201;7.24892E-05;9.99129E-05;0.000021932;0.007946779;0.00235853
5.37765E-07;0.000112452;5.97401E-05;5.40061E-05;0.0000285351;0.010339357;0.003068626
2.87558E-05;0.00015982;9.80071E-05;0.000101526;0.0000161935;0.005867514;0.001741424
1.18768E-05;0.000121821;8.3961E-05;8.82298E-05;0.0000249191;0.009029135;0.002679764
9.58814E-06;0.000142273;6.9578E-05;7.28334E-05;0.0000211459;0.007661948;0.002273995
8.73593E-06;0.000104064;6.28302E-05;7.25206E-05;0.0000330159;0.011962892;0.003550476
1.27156E-05;9.98468E-05;6.28847E-05;7.64623E-05;0.0000249191;0.009029135;0.002679764
8.7652E-06;0.000171391;0.000107771;0.000131742;0.0000253908;0.009200034;0.002730485
-7.24134E-06;0.000157507;0.000115624;0.000167467;0.0000193379;0.007006837;0.002079564
2.07465E-05;0.000188717;0.000132914;0.000139083;0.0000207528;0.007519532;0.002231728
8.43691E-05;0.000274801;0.000193282;0.000195251;0.000033802;0.012247723;0.003635011
6.98757E-05;0.000262322;0.000254894;0.000332845;0.0000339592;0.012304689;0.003651918
7.20139E-06;0.000133921;7.05469E-05;5.45409E-05;0.0000370249;0.013415529;0.003981605
3.24623E-05;9.60413E-05;6.50465E-05;5.18883E-05;0.0000536901;0.019453942;0.00577375
1.70847E-05;0.000176218;9.92996E-05;7.29973E-05;0.000064774;0.023470056;0.006965696
1.1201E-05;0.000176447;9.86048E-05;6.5793E-05;0.0000218534;0.007918295;0.002350077
7.53582E-05;0.000251692;0.00016296;0.000217903;0.0000184732;0.006693523;0.001986576
4.82472E-05;0.0002081;0.000170238;0.000139083;0.0000297143;0.010766603;0.003195428
9.65262E-05;0.000189842;0.000196508;0.000218264;0.000030579;0.011079917;0.003288417
6.72628E-05;0.000194234;0.000125604;0.000188953;0.0000494452;0.017915855;0.00531726
8.40859E-05;0.000249034;0.000161665;0.00025688;0.0000390688;0.014156089;0.004201397
5.11906E-05;0.000201729;0.000132872;0.000209444;0.00004465;0.016178388;0.004801596
0.000114515;0.00012692;0.000177636;0.000524715;0.0000379682;0.013757326;0.004083047
2.27272E-05;0.000122064;8.56839E-05;6.44224E-05;0.0000515676;0.018684899;0.005545505
5.03922E-05;0.000147606;0.000123868;0.000132653;0.0000443356;0.016064455;0.004767782
3.57394E-05;0.000144939;7.86203E-05;5.42076E-05;0.0000558125;0.020222985;0.006001995
1.4945E-05;0.000136792;6.48917E-05;5.92347E-05;0.0000224822;0.00814616;0.002417705
2.20786E-05;0.000104617;4.75907E-05;4.32722E-05;0.0000297929;0.010795086;0.003203882
2.39364E-05;0.000106102;7.16983E-05;4.8548E-05;0.0000239758;0.008687339;0.002578322
3.27421E-05;0.000138252;8.07343E-05;6.64058E-05;0.0000215389;0.007804363;0.002316263
4.66813E-05;0.000124689;8.41629E-05;0.000108314;0.0000178443;0.006465658;0.001918948
7.86898E-05;0.000177514;0.000188611;0.000226064;0.0000190234;0.006892905;0.00204575
2.086E-05;0.000229642;0.000146501;0.000213039;0.0000252336;0.009143068;0.002713578
-1.39745E-06;7.86141E-05;4.94441E-05;5.23999E-05;0.000025941;0.009399415;0.00278966
7.67991E-05;0.000278917;0.000219097;0.000265209;0.000044257;0.016035972;0.004759328
3.97763E-05;0.000187737;0.00013805;0.000133013;0.000047873;0.017346194;0.00514819
2.45504E-05;0.000255946;0.000140482;0.000151603;0.0000152502;0.005525717;0.001639982
2.6614E-05;0.000156286;9.1428E-05;7.33051E-05;0.0000584066;0.021162926;0.006280961
2.77359E-05;0.000173081;8.93723E-05;6.29069E-05;0.0000368677;0.013358563;0.003964698
2.28739E-05;0.000147418;7.01753E-05;6.3027E-05;0.0000440212;0.015950523;0.004733968
2.11721E-05;0.000114876;5.53231E-05;3.47043E-05;0.000026963;0.009769695;0.002899555
2.58056E-05;0.00010314;5.74881E-05;4.03979E-05;0.0000282993;0.010253908;0.003043265
1.75855E-05;8.24443E-05;4.38318E-05;3.35886E-05;0.00002374;0.008601889;0.002552961
1.9854E-05;0.000125205;7.72572E-05;6.60345E-05;0.0000188662;0.006835938;0.002028843
3.15897E-05;0.000194068;0.000116223;0.000118977;0.0000176871;0.006408692;0.001902041
2.12708E-05;0.000287213;0.000141417;0.000135382;0.0000138352;0.005013022;0.001487818
2.2756E-05;0.000222969;0.000162849;0.000140474;0.0000256266;0.009285483;0.002755846
5.85685E-08;0.000176256;0.000167833;0.000165464;0.0000337234;0.01221924;0.003626558
7.31882E-05;0.000138695;0.000142243;0.000115119;0.0000433137;0.015694175;0.004657886
6.09675E-06;0.000132842;0.000148522;0.000146772;0.0000395404;0.014326988;0.004252118
3.40278E-05;0.000147976;0.000103183;0.000107433;0.0000179229;0.006494142;0.001927401
3.57131E-05;0.000152059;8.76738E-05;9.65118E-05;0.000032387;0.011735028;0.003482848
5.7313E-05;0.000221669;0.00012149;0.000104519;0.0000329373;0.011934409;0.003542022
1.33277E-05;0.000173184;0.000126464;0.000126629;0.0000292426;0.010595705;0.003144707
2.2721E-05;0.000242879;0.000176847;0.000207834;0.0000284565;0.010310874;0.003060172
3.14227E-05;0.00021402;6.71069E-05;3.25516E-05;0.0000397763;0.014412437;0.004277478
1.34073E-05;0.000137182;3.30361E-05;6.40157E-06;0.0000349811;0.012674969;0.003761814
4.66541E-05;0.000219198;0.000106531;6.652E-05;0.0000481088;0.017431643;0.005173551
4.07844E-05;0.000145958;8.72435E-05;4.42914E-05;0.0000293998;0.010652671;0.003161614
4.31695E-05;0.000149131;8.23066E-05;8.0862E-05;0.0000180801;0.006551108;0.001944308
3.03595E-05;0.000199421;0.000114114;6.58133E-05;0.0000343522;0.012447105;0.003694186
2.65164E-05;0.000181335;8.02656E-05;6.95842E-05;0.0000249191;0.009029135;0.002679764
2.42615E-05;0.000138387;7.9489E-05;4.88808E-05;0.000025941;0.009399415;0.00278966
9.5044E-05;0.000266491;0.000229667;0.000138202;0.000034195;0.012390139;0.003677279
2.52741E-05;4.70974E-05;9.36336E-05;0.000145849;0.0000295571;0.010709637;0.003178521
3.31727E-05;6.71274E-05;0.000100949;0.000209855;0.0000227181;0.008231609;0.002443066
2.59111E-05;0.000136888;5.17551E-05;2.61428E-05;0.000047873;0.017346194;0.00514819
6.17357E-05;0.000277029;0.000180901;0.000192443;0.0000200453;0.007263185;0.002155646
3.83571E-05;0.000151054;0.000117893;0.000148748;0.0000268843;0.009741212;0.002891102
7.18619E-05;0.000290557;0.00018938;0.00019959;0.0000185518;0.006722006;0.001995029
1.23449E-05;0.00012063;7.62945E-05;7.40018E-05;0.0000501527;0.018172203;0.005393342
3.65582E-05;0.00015695;0.000158683;0.000134849;0.0000317581;0.011507163;0.00341522
3.96438E-07;0.000102702;6.09519E-05;6.44236E-05;0.0000523537;0.018969729;0.00563004
3.66911E-05;0.000221338;0.000112693;9.92478E-05;0.0000224036;0.008117677;0.002409252
-0.00010985;0.000201502;0.000247294;0.000703286;0.0000338806;0.012276206;0.003643465
4.51787E-05;0.000152889;0.000159836;0.000168518;0.0000193379;0.007006837;0.002079564
2.19057E-05;0.000119785;0.000134551;0.000154862;0.0000375752;0.013614911;0.00404078
4.66299E-05;0.000169393;0.000124436;0.000196929;0.0000809675;0.029337569;0.00870712
5.15328E-05;0.000299232;0.000137937;0.000106933;0.0000350597;0.012703452;0.003770267
5.2779E-05;0.000145522;0.000180977;0.000262504;0.0000310506;0.011250815;0.003339138
2.67342E-05;0.00018473;0.000242376;0.000286347;0.0000347453;0.01258952;0.003736453
6.32506E-05;0.000143479;0.000142303;0.000113832;0.0000459078;0.016634117;0.004936852
8.26828E-05;0.000178113;0.000157418;0.000113852;0.0000417415;0.015124514;0.004488816
6.26288E-05;0.000141694;0.000209573;0.00052098;0.0000537687;0.019482425;0.005782204
6.12114E-05;0.000122213;0.000182195;0.000379538;0.0000294785;0.010681154;0.003170068
9.31307E-05;0.000190225;0.000242844;0.000294261;0.0000332517;0.012048342;0.003575836
2.67605E-05;8.78344E-05;0.000157061;0.000257741;0.0000632018;0.022900394;0.006796625
0.000127346;0.000121273;0.000108165;0.00024036;0.0000477944;0.017317711;0.005139737
0.000245988;0.000205878;0.000116157;0.000173972;0.0000540831;0.019596357;0.005816018
-0.000106055;0.000148365;0.000261444;0.000646804;0.0000362388;0.013130699;0.00389707
0.000105197;0.000327818;0.00022655;0.000228401;0.0000281421;0.010196942;0.003026358
0.000163998;0.000116422;0.00018716;0.000387343;0.0000384399;0.013928225;0.004133768
0.000136198;0.000121477;0.000212246;0.000580215;0.0000690189;0.025008142;0.007422185
5.80983E-05;0.000109989;0.000131611;0.000218445;0.0000576206;0.020878095;0.006196426
0.000109901;0.000108786;0.000141918;0.000390543;0.0000821466;0.029764816;0.008833922
-2.25818E-05;0.000174971;0.000278796;0.000773854;0.0000627301;0.022729496;0.006745904
3.13948E-05;6.19642E-05;9.99807E-05;0.000433388;0.000032387;0.011735028;0.003482848
0.000202729;8.59202E-05;0.000114573;0.000181402;0.0000471655;0.017089846;0.005072108
0.00015819;0.000112146;0.000190149;0.000415446;0.0000751504;0.027229822;0.00808156
7.92708E-05;0.000113395;0.000186056;0.000468349;0.0000371822;0.013472495;0.003998512
-5.255E-05;0.000108071;0.000198187;0.000732886;0.0000282993;0.010253908;0.003043265
4.6299E-05;0.000104485;0.000171962;0.000331156;0.000044257;0.016035972;0.004759328
1.62559E-05;0.00019503;6.70081E-05;2.50664E-05;0.0000524323;0.018998212;0.016003263
6.55783E-06;0.00020531;6.67465E-05;5.21715E-05;0.0000652456;0.023640954;0.019914105
4.77261E-05;0.000220028;6.84645E-05;3.8918E-05;0.0000277491;0.010054526;0.008469493
4.34176E-05;0.000231783;9.51911E-05;4.30618E-05;0.0000292426;0.010595705;0.008925358
1.25579E-05;0.000154461;5.0275E-05;2.59741E-05;0.0000188662;0.006835938;0.005758296
1.4483E-05;0.000227449;7.13042E-05;4.97629E-05;0.0000319939;0.011592612;0.00976511
1.17752E-05;0.000160229;6.37724E-05;3.20178E-05;0.0000221678;0.008032228;0.006765997
3.35384E-05;0.000183526;5.71317E-05;4.08263E-05;0.0000330159;0.011962892;0.010077017
1.58969E-05;0.000194411;9.76614E-05;5.63431E-05;0.0000210673;0.007633465;0.006430097
2.01409E-05;0.000239276;9.49167E-05;5.72746E-05;0.0000276704;0.010026043;0.0084455
1.90658E-05;0.000137315;5.15409E-05;2.83806E-05;0.0000293212;0.010624188;0.008949351
1.37285E-05;0.000179303;5.62166E-05;2.90392E-05;0.0000350597;0.012703452;0.010700833
2.01603E-05;0.000224926;6.82447E-05;4.49553E-05;0.0000192593;0.006978354;0.00587826
1.89082E-05;0.000163473;5.30068E-05;2.47456E-05;0.0000246047;0.008915203;0.007509777
3.01756E-05;0.000212658;6.8548E-05;3.23421E-05;0.0000313651;0.011364748;0.009573166
1.69529E-05;0.000155145;6.32253E-05;2.77369E-05;0.0000213031;0.007718914;0.006502075
3.20571E-05;0.000138001;5.3902E-05;2.28775E-05;0.0000272774;0.009883628;0.008325536
2.04597E-05;0.000127139;3.08849E-05;2.66554E-05;0.0000229539;0.008317059;0.007005926
3.81819E-06;0.000254315;3.94795E-05;9.0245E-06;0.0000198095;0.007177735;0.00604621
1.50046E-05;0.000180909;2.70089E-05;1.32308E-05;0.0000177657;0.006437175;0.005422395
2.4355E-05;0.000357256;0.000131113;9.20611E-05;0.0000263341;0.009541831;0.008037621
4.12701E-05;0.00027877;0.000102127;6.59132E-05;0.0000221678;0.008032228;0.006765997
6.40977E-06;0.000140664;5.01343E-05;2.91251E-05;0.0000492094;0.017830406;0.015019554
1.53082E-05;0.000221103;7.15231E-05;4.44579E-05;0.0000409554;0.014839683;0.0125003
6.75241E-05;0.00028886;0.000145559;8.95701E-05;0.0000194951;0.007063803;0.005950239
2.77401E-05;0.000158358;7.79561E-05;5.39849E-05;0.0000308934;0.011193849;0.009429209
-0.000131171;0.000411219;0.000271021;0.000320902;0.0000431565;0.015637209;0.013172101
1.15127E-05;0.000191443;5.0482E-05;2.53336E-05;0.0000253122;0.009171551;0.007725713
3.27659E-05;0.000314614;7.39045E-05;3.75975E-05;0.0000701194;0.025406905;0.021401665
2.74067E-05;0.000232992;6.95074E-05;2.84438E-05;0.0000235042;0.00851644;0.007173877
9.16613E-06;0.000213641;4.20011E-05;2.33178E-05;0.0000407982;0.014782717;0.012452314
1.7655E-05;0.000125995;3.58642E-05;8.27958E-06;0.0000305004;0.011051434;0.009309244
2.42579E-05;0.000204824;6.20303E-05;1.94169E-05;0.0000240544;0.008715822;0.007341827
1.5161E-05;0.000208059;5.44915E-05;4.02644E-05;0.0000171368;0.006209311;0.005230452
2.19763E-05;0.000263703;6.30219E-05;2.65278E-05;0.0000249191;0.009029135;0.007605749
1.43216E-05;0.000193934;5.05758E-05;2.14591E-05;0.000025548;0.009257;0.007797692
7.46958E-06;0.000291714;7.16692E-05;3.53497E-05;0.0000349025;0.012646486;0.010652847
2.67393E-05;0.000334299;8.13573E-05;3.40296E-05;0.0000257838;0.009342449;0.007869671
-1.86004E-05;0.000363547;0.000213004;0.00019775;0.0000349025;0.012646486;0.010652847
2.57377E-05;0.000342997;0.000121325;4.86434E-05;0.0000448072;0.016235354;0.013675952
-0.000154296;0.000509577;0.00023596;0.000228662;0.0000503099;0.018229169;0.015355455
4.88976E-05;0.000329477;0.000169504;8.53011E-05;0.0000436281;0.015808108;0.013316058
1.57152E-05;0.000209532;6.48825E-05;2.66791E-05;0.0000783734;0.028397628;0.023920919
3.60427E-05;0.000258823;8.91764E-05;4.87466E-05;0.0000466939;0.016918948;0.014251781
1.75453E-05;0.000167109;6.34002E-05;2.39582E-05;0.0000261769;0.009484865;0.007989635
1.99745E-05;0.000209427;7.68793E-05;2.70305E-05;0.0000368677;0.013358563;0.011252669
2.32404E-05;0.000192697;6.31712E-05;2.94267E-05;0.0000238972;0.008658855;0.007293841
1.4776E-05;0.000199611;5.62341E-05;4.40886E-05;0.0000300287;0.010880535;0.009165287
1.53004E-05;0.000330485;0.000109943;5.5764E-05;0.0000285351;0.010339357;0.008709422
2.90455E-05;0.000242472;0.000103234;4.59014E-05;0.0000272774;0.009883628;0.008325536
2.6378E-05;0.000264125;8.8709E-05;3.86493E-05;0.0000448859;0.016263837;0.013699945
3.01197E-05;0.000230112;8.08345E-05;4.83947E-05;0.0000365533;0.013244631;0.011156698
6.3357E-06;0.000171562;5.48604E-05;3.24092E-05;0.0000330159;0.011962892;0.010077017
1.4069E-05;0.000209843;6.00917E-05;2.61888E-05;0.0000312865;0.011336265;0.009549173
7.74179E-06;0.000265614;9.80069E-05;5.41386E-05;0.0000231111;0.008374025;0.007053912
8.11403E-06;0.000172621;6.85572E-05;3.47263E-05;0.0000277491;0.010054526;0.008469493
2.14487E-05;0.000217584;7.58308E-05;4.9108E-05;0.0000370249;0.013415529;0.011300655
1.94043E-05;0.000197357;5.9295E-05;2.57307E-05;0.000024133;0.008744305;0.00736582
2.0931E-05;0.000192469;5.78052E-05;2.72711E-05;0.0000304218;0.011022951;0.009285252
5.21366E-05;0.000277836;5.26891E-05;1.84094E-05;0.0000272774;0.009883628;0.008325536
4.26906E-05;0.000244972;7.45106E-05;3.94164E-05;0.0000254694;0.009228517;0.007773699
3.64881E-05;0.00022377;8.37667E-05;6.97925E-05;0.000034195;0.012390139;0.010436911
4.2917E-05;0.00029437;0.000167643;0.000110216;0.0000345881;0.012532554;0.010556875
1.9126E-05;0.000207299;8.35757E-05;4.34556E-05;0.0000345881;0.012532554;0.010556875
1.23117E-05;0.000129275;5.5186E-05;2.50661E-05;0.0000481874;0.017460126;0.014707647
6.68707E-06;0.000103716;4.33553E-05;3.90383E-05;0.0000299501;0.010852052;0.009141294
3.19095E-05;0.000223207;9.53952E-05;8.66634E-05;0.0000203598;0.007377117;0.006214161
1.74978E-05;0.000179013;8.40864E-05;5.2989E-05;0.0000172154;0.006237794;0.005254445
8.43775E-06;0.000173898;9.08495E-05;7.35509E-05;0.0000353741;0.012817385;0.010796804
1.53709E-05;0.000133079;4.3181E-05;3.89747E-05;0.0000300287;0.010880535;0.009165287
0.000225837;0.00025808;0.000147929;0.000138726;0.0000316009;0.011450197;0.009645145
1.39345E-05;0.000214203;9.70411E-05;6.38933E-05;0.0000205956;0.007462566;0.006286139
2.90539E-05;0.000182434;8.07207E-05;3.58255E-05;0.0000419773;0.015209963;0.012812208
3.0783E-05;0.000131218;5.3056E-05;4.85691E-05;0.0000337234;0.01221924;0.010292953
8.40373E-06;6.96245E-05;6.1376E-05;5.233E-05;0.0000282207;0.010225425;0.00861345
1.02089E-05;7.49543E-05;5.17471E-05;4.68579E-05;0.0000215389;0.007804363;0.006574054
2.48116E-05;0.000185543;0.000101778;8.19914E-05;0.0000146213;0.005297852;0.004462679
2.08025E-05;0.00018077;7.92056E-05;5.52885E-05;0.0000156432;0.005668132;0.004774587
1.98914E-05;0.000153302;7.10161E-05;3.49651E-05;0.0000187876;0.006807455;0.005734303
2.18743E-05;0.000155947;7.8011E-05;5.28006E-05;0.0000135994;0.004927572;0.004150771
1.79509E-05;0.000118287;8.92182E-05;5.26702E-05;0.0000286138;0.01036784;0.008733415
1.42228E-05;0.000102713;5.61092E-05;4.01677E-05;0.0000235042;0.00851644;0.007173877
4.06004E-06;0.000130012;6.13386E-05;4.01354E-05;0.00002374;0.008601889;0.007245855
1.4088E-05;0.000138797;5.89425E-05;3.8928E-05;0.0000208314;0.007548015;0.006358118
-8.13062E-05;0.000378602;0.00026724;0.000207957;0.0000172154;0.006237794;0.005254445
2.63348E-05;0.000309644;0.000144314;0.000107828;0.000020124;0.007291668;0.006142182
1.96933E-06;0.000254982;2.56436E-05;1.09288E-05;0.0000213031;0.007718914;0.006502075
1.47855E-05;0.000170988;5.3869E-05;5.06512E-05;0.0000657173;0.023811852;0.020058063
2.1496E-05;0.000189588;5.1443E-05;2.02404E-05;0.00004465;0.016178388;0.013627966
5.88497E-05;0.000337754;0.000104249;4.03613E-05;0.0000271988;0.009855145;0.008301543
3.13829E-05;0.000213471;0.000126805;9.24283E-05;0.0000231897;0.008402508;0.007077905
3.07757E-05;0.000321696;0.000208952;0.000222172;0.0000242902;0.008801271;0.007413806
3.70282E-05;0.000345176;0.000152593;0.000128352;0.0000426062;0.015437828;0.013004151
3.38049E-05;0.000268788;0.000142874;0.000114091;0.0000334089;0.012105308;0.010196982
4.18164E-05;0.000436962;0.000278639;0.000168864;0.0000565986;0.020507815;0.017274887
4.15757E-05;0.000276037;0.00026436;0.000230996;0.0000503885;0.018257652;0.015379448
1.90665E-05;0.000160558;0.00013672;0.000194677;0.0000393046;0.014241539;0.011996449
1.6493E-05;0.000215613;6.7692E-05;4.14963E-05;0.0000645382;0.023384606;0.019698169
1.86339E-05;0.000242301;0.000210104;0.000249556;0.000054712;0.019824222;0.016699057
0.00020336;0.000350823;0.000195948;0.000137958;0.0000753076;0.027286788;0.022985196
